Uncivil Perplexity,Civil Perplexity
119.82041172992787,153.95710469534222
3.4661277833342594,3.3125428163031003
4.556764751406567,2.4766880927053747
43.13700313861,11.607368698761983
3.7695649992390514,2.6795373839707155
25.02800155430218,32.151963692741845
5.970060087967786,4.976188943686611
5.3775351301234995,4.57638247107335
7.828989393477373,7.382465041158246
4.242325697162718,3.073793316737099
3.4373515473184355,3.3431344401834546
5.023592317760166,3.374955120722457
28.89214435323233,2.719421407534492
183.02563002479042,117.43185094546888
5.423321219009291,3.1379495863963722
147097.57111423658,3.2461822863769836
10.551831010171806,10.509054559668566
5.0159010784403035,4.6029395511332565
10.03164312467522,8.13064633917862
6.924604135475316,3.9228794519748797
5.4250366820081295,4.82495150045638
18.10063425775427,4.7163515472295545
4.887682191437961,4.368395901660684
3.6513618664377034,3.0552865446322706
4.53425401894018,3.666014729912755
6.539808424826063,4.361509164934577
6.506485936147178,2.487257739716488
4.783259067854706,4.192822132900109
4.253561061219665,4.273059124141434
3.156499478353412,2.824063414613737
3.6469716998291877,2.819585758822401
3.787297262296932,3.440800623098319
5.9385184860338915,5.591539805452278
17.733882505881983,5.0285611100548735
33.785958272829404,4.016637513458411
9.543070295216015,6.742786408727767
5.1027565236935875,4.183585589717921
5.11380721946718,4.04231699746829
6.87413192011488,4.940781172836711
4.316439851226322,3.156437015817435
5478.895401683192,5478.895401683192
20.925338409186704,15.435525234486775
6.795451202501011,5.626919808230773
9.96914182885558,7.523436493289611
5.51814781921003,6.485422096904681
4.0862573995614495,3.8722558789220876
5.482005988738401,4.568493572334452
14.536662247136771,16.70605290082822
3.4810081959578003,4.389090031341702
10.512024060448569,3.427255470827449
9.749825001091482,9.217001664613269
3.0563892330865654,3.4466764749552845
41.78040119433026,4.016637513458411
4.449135269779889,4.272741786988167
6.433076073814152,4.883786351411828
13.220992991745288,10.729503505340409
3.8372702921679416,3.4812704659382447
9.048726979467205,7.100311657814481
9.962218155624145,9.851882031333437
4.37764123239953,4.724349337182936
4.599999936417891,3.277141489176903
6.980886482289395,4.218630142921139
8.473489324887279,3.1526847598022036
5.429691143582167,2.7635542946557723
4.3028168139672065,3.755717632477332
10.40928893216924,8.601132272113926
27.07412570444297,16.596046827468246
6.615941665792218,2.841113038691327
6.4348938419407276,3.601646650488919
7.541760168175722,3.769753288783755
9.20607117140795,5.765156193603158
5.268514943716214,4.8448649166590565
5.642051474442763,5.121853122958732
5.97196913665069,3.2763961837683016
6.452066751167071,6.84885472414525
4.817178471866575,4.23597955859494
5.4464326384066375,4.856153034244509
10.293657700842573,8.666535612938574
1782.7005677633983,66.33128241947648
116.93688558727902,87.90945744377123
6.433533918915653,6.514233695295035
4.723392580503921,4.013833562096703
8.81097594620011,6.256824336570751
4.204608508356488,3.5206668655125903
7.504778001494607,8.244154974314034
6.125982917340045,4.779112026550539
4.949232109864213,4.016637513458411
8.338795243856659,4.016637513458411
14.822654800909445,31.20978800857499
16.263708256171512,11.13235621775115
4.626220869010413,3.806048840800029
7.583723564217767,10.423372556687799
4.4683594037312355,4.150220671369197
6.716921542340068,2.981236670054133
5.430689325082335,4.986950083801273
254.47684325650806,22.145748154640188
7.269867492520647,4.2586332016734065
16.148770240664863,4.10113621910108
6.139111958221393,4.255901805365702
4.624894729270574,2.5544596145959564
6.667761191423766,5.401352805427453
8.629589222128443,5.046680317474567
17.175499572322227,10.990343263615777
5.42807450477933,4.146093089936619
4.113681308599935,5.169806495263419
14.517301271867579,7.438782488739865
15.31265935948758,6.821181788666271
4.067674269231549,4.32304515765001
5.107166749404352,4.6020326176500275
3.952056620657977,4.190842799965368
4.336097952785742,3.189775741883363
6.447734067193874,4.052027958876578
45.41140273576153,51.873160489905636
5.646138907874834,5.100644957064449
5.043719454560719,3.616401770995588
5.575741946719384,4.5490577129969525
13.349100740203768,11.954000455908677
12.094071317114603,4.479391277497377
4.362355177004747,3.08392733846705
10.11117080445995,4.016637513458411
4.871974577937304,4.21370510388679
52.85233424695827,48.39375078587546
6.741986672394875,5.085842965228024
5.771060718285452,2.3106069250871375
5.960952471533099,5.365367643502615
5.28775972540892,4.600588915686779
4.437196061629066,3.8998596901338884
924.4573747697573,586.5993008778245
6.064759473791386,4.903887053044664
6.6777712042991775,6.034294142725592
11.657286382865882,9.064917516712834
8.810265938085095,3.748762090730705
16.880711463334798,7.004583176993975
6.837572563474872,3.1594584571101225
5.160707609759701,3.738168430552969
30.391243664562495,10.733896684472304
23.20914794178832,19.36402212777109
65.7595323115421,4.165657643555277
20.580925697862952,7.2585744762326
69.2629596619299,7.414183405495071
35.625110394641986,24.644754891564705
7.857742545391186,4.016637513458411
7.3517788729488345,5.320418378440101
10.256367587679495,11.650570716923303
14.22233374589525,6.903820980703461
5.327307545795364,4.016637513458411
4.715868613880463,3.5390778049868716
9.426791399874524,2.953811191327758
91.32410635373418,42.62859744545944
7.486087251082637,5.38885904235728
3.4655472934925493,3.12280599958513
6.323746501434619,3.317848799061209
3.433143388042962,3.9549819561967996
5.098754897725309,2.748751104262739
5.824958975289615,5.299687404801432
6.726300505365761,5.355069079931549
5.764493025680403,4.6581747674467024
4.551531769932804,4.71296474827833
4.996383456985422,3.57025963815975
5.3582222986359955,5.068621106507957
8.006934354237096,3.427012794369816
6.256534945088849,5.78661794181679
852.7374548167887,4.7791758350060345
7.117414734728208,66.28600483636102
4.440418037782792,3.0014430772918224
29.013109618805068,3.9101195475129464
140.25723190415246,26.20012643320344
47.71056375985929,13.144802583101514
19.670077225062077,4.593985043080529
7.614031680946018,12.3711485421698
5.06920844890832,3.352964324832711
5.2277449893274115,2.746683914523527
1954.3140706458519,2.7412843379363503
4.782780686498275,84.78408280584375
4.572589762066299,4.663263516662472
4.178928123303042,3.362225854698139
20.56016047149297,3.2576398946908536
165.5371613065547,12.654253846425277
93.12526855012734,9.888078708515613
11.730765807272556,4.016637513458411
307.8880762474864,11.837581965424231
3.9661385123800295,2.705520546737013
8.158633958328373,4.178412552210188
5.901889114698316,4.221296354582761
11.60776721298162,3.893403866227751
14.932019996734258,4.284199681742968
4.5364950495214025,12.331876321791174
7.4784503249321554,4.323877007960111
5.380795868463678,5.551518601498322
26.31343414425715,3.5784602957358462
4.957693955738789,4.016637513458411
3.8253889253705204,3.926330308628573
4.599786628263963,3.689078319365108
1188.2856920256827,4.726968316079398
5.445877544808356,97.66124645658073
8.340604632712132,3.8754630799914533
22.781209042370595,6.2802781109266785
7.991976042002789,29.390871629613635
12.600175194106148,4.584159848049498
7.417739060438967,4.541263015595978
5.331009987969813,5.866292632783273
5.115636996336251,3.0483357039046823
713.1454944520078,5.755509642242156
5.937705841939232,2.6369368590199693
144.0906725512667,3.5150076186693013
25.049056510426798,55.912100450419665
8.574531191065075,8.231296493043265
4.018992564019822,9.43878055833442
5.420702191990326,3.8457096888546674
9.165686085093506,3.40365569547646
4.706709003016007,9.6298834261162
262.2939016835537,5.050865054021352
3.374547589089275,3.6868836286036832
4.499266377356112,6.213446337432296
16.073172609488463,5.161890167869569
11.753795127074316,13.28204845767717
5.0312725591266645,9.221221838986505
38.55783084035212,3.261578108660725
59.12163880945179,5.026476650938905
5.511320642678014,4.016637513458411
3.3673954455442754,4.528019027314198
5.300467700622357,3.306165632569664
12.226644247633455,4.541118474579299
5.8143999532030906,11.575578766803234
3.944524444374455,5.442899833287841
33.53051568760152,3.0540950539619973
5.262366726143253,13.45035126845482
5.635385390608273,2.6540777374164986
4.508767184568332,4.200399796442246
4.844305877702978,4.993246145250049
6.0547768977047145,3.3574904330096933
125.90995360399509,5.727408156407234
12.696553465222406,12.38599053234147
5.120530793709335,8.335340600644926
43.39986428756827,4.040344173321715
43.92338478419152,6.905553612229787
6.744248684515268,3.680544307262513
9.532862182890318,5.705561998430247
5.315251805798773,4.038091177471488
