Uncivil Perplexity,Civil Perplexity
119.82041172992787,118.68518410760005
3.4661277833342594,4.280961432062193
4.556764751406567,3.6074634500254166
43.13700313861,15.952440636381228
3.7695649992390514,4.047392950799845
25.02800155430218,7.16791703906337
5.970060087967786,3.908987033700197
5.3775351301234995,4.1583543207230935
7.828989393477373,8.356709560638718
4.242325697162718,3.5630337504038425
3.4373515473184355,5.5975848021654535
5.023592317760166,3.96013187918967
28.89214435323233,3.940297046782551
240.13532110592882,5.494702607296311
5.423321219009291,3.5777002007381564
147097.57111423658,5.9271692471024275
10.551831010171806,7.699991573177853
5.0159010784403035,3.4518722145081084
10.03164312467522,7.74779358361829
6.924604135475316,5.358491857862812
5.4250366820081295,4.190943717833774
18.10063425775427,4.422562373731195
4.887682191437961,4.900126081889424
3.6513618664377034,5.3260216952938
4.53425401894018,4.205089715148232
6.539808424826063,8.592273842365929
6.506485936147178,3.373577435432851
4.783259067854706,3.9049541291633845
4.253561061219665,4.201187012534896
3.156499478353412,4.041803344173691
3.6469716998291877,5.252597721340119
3.787297262296932,3.952532011206679
5.9385184860338915,5.838928757166899
17.733882505881983,5.722351136765503
33.785958272829404,12.944226670970576
9.543070295216015,6.968869245957351
5.1027565236935875,4.199344397223027
5.11380721946718,4.171137087955752
6.87413192011488,4.956842393307702
4.316439851226322,4.2221589579107075
5478.895401683192,68.06942401472753
20.925338409186704,7.478033114219263
6.795451202501011,4.159206045387009
9.96914182885558,8.457381141453151
5.51814781921003,12.6217391443539
4.0862573995614495,3.3160702341850934
5.482005988738401,4.891277925214104
14.536662247136771,13.533629215500685
3.4810081959578003,4.677774024518981
10.512024060448569,9.761752529128506
9.749825001091482,8.390855059010194
3.0563892330865654,3.7123613535172866
41.78040119433026,16.036663157435783
4.449135269779889,7.0281072854963105
6.433076073814152,6.923998261762235
13.220992991745288,8.478664732439045
3.8372702921679416,4.3711849051551415
9.048726979467205,7.956903654603678
9.962218155624145,11.970741995776672
4.37764123239953,4.782126766990291
4.599999936417891,3.9508083449020606
6.980886482289395,5.006560962139665
8.473489324887279,7.104960041601529
5.429691143582167,4.739388898957655
4.3028168139672065,4.9692550257313695
10.40928893216924,3.5785114863871343
27.07412570444297,4.443576138568759
6.615941665792218,3.9150873721928385
6.4348938419407276,6.468613810630279
7.541760168175722,5.640723275531318
9.20607117140795,3.1671315651306426
5.268514943716214,3.337197993395426
5.642051474442763,6.32217944287713
5.97196913665069,3.931225000329036
6.452066751167071,6.339053060642262
4.817178471866575,4.845941594891202
5.4464326384066375,3.958233138549041
10.293657700842573,7.076649632992437
1782.7005677633983,891.6737878961227
116.93688558727902,127.78564282127361
6.433533918915653,5.1075454505539035
4.723392580503921,4.416348821883912
8.81097594620011,6.161417124114098
4.204608508356488,5.082776720778866
7.504778001494607,10.017291061827018
6.125982917340045,5.697950013697137
4.949232109864213,4.339973873201255
8.338795243856659,5.848531060068209
14.822654800909445,114.49405056126719
16.263708256171512,10.84709243915975
4.626220869010413,4.508122246379618
7.583723564217767,6.844428562338882
4.4683594037312355,4.6621896331644095
6.716921542340068,4.778254113451716
5.430689325082335,7.712124884933764
254.47684325650806,22.572462502660603
7.269867492520647,6.688113556769187
16.148770240664863,29.512707641788932
6.139111958221393,3.3032173115447216
4.624894729270574,4.6679916547172695
6.667761191423766,7.008531388115324
8.629589222128443,7.546024658407142
17.175499572322227,9.2847656795813
5.42807450477933,5.425505570477357
4.113681308599935,3.0220447331195097
14.517301271867579,11.295391898599316
15.31265935948758,11.724424305812446
4.067674269231549,5.22371010825394
5.107166749404352,5.095820584687611
3.952056620657977,4.2545529940300115
4.336097952785742,4.5943235005860785
6.447734067193874,5.246845850695021
175.826041511145,45.34201192763036
5.646138907874834,4.159119278492452
5.043719454560719,3.34771512186884
5.575741946719384,3.35314699476271
13.349100740203768,4.632723623998092
12.094071317114603,6.722100188856376
4.362355177004747,4.66215628670483
10.11117080445995,10.753943370105887
4.871974577937304,5.14362588055522
52.85233424695827,7.894447981016764
6.741986672394875,5.740881867459966
5.771060718285452,4.215387182760965
5.960952471533099,5.90735760429767
5.28775972540892,3.739488603095514
4.437196061629066,3.4645228938579824
1117.0722426987168,5.498802593781197
6.064759473791386,3.8516869417640396
6.6777712042991775,6.304135428942862
11.657286382865882,5.028334522607438
8.810265938085095,6.950304237296874
16.880711463334798,4.401851053719156
6.837572563474872,3.110442593081456
5.160707609759701,4.754996668331755
30.391243664562495,11.12879225074521
23.20914794178832,5.44878478532396
65.7595323115421,4.912197587576897
20.580925697862952,3.720944742739799
69.2629596619299,5.1677010647292905
35.625110394641986,95.13554079089988
7.857742545391186,6.505796434443401
7.3517788729488345,7.768597123575773
10.256367587679495,14.980954860274638
14.22233374589525,13.07389114310715
5.327307545795364,7.156145114299063
4.715868613880463,5.725880342763475
9.426791399874524,6.851528293671382
91.32410635373418,61.71341765355625
7.486087251082637,6.71051644044321
3.4655472934925493,5.126419797386805
6.323746501434619,4.715577978182231
3.733312053713884,5.154634812858378
5.098754897725309,4.279200644163389
5.824958975289615,5.195025337609952
6.726300505365761,5.467535584683814
5.764493025680403,5.088899533174062
4.551531769932804,5.82735372145088
4.996383456985422,5.419908072751977
5.3582222986359955,5.430918505488158
8.006934354237096,4.344245789298275
6.256534945088849,14.444019544590551
852.7374548167887,5.301535028035213
7.117414734728208,231.9775248867884
4.440418037782792,3.317788285298146
29.013109618805068,5.582562410670857
140.25723190415246,7.929938912984363
47.71056375985929,27.90516742173992
19.670077225062077,15.771156978185553
7.614031680946018,15.462136986322776
5.06920844890832,5.63797976992105
5.2277449893274115,3.582796605166722
1954.3140706458519,3.60081037430214
4.782780686498275,4.332475975235998
4.572589762066299,5.146622692010954
4.178928123303042,4.521314506418527
20.56016047149297,5.045884448651163
165.5371613065547,8.368289405408305
93.12526855012734,25.672257116171625
11.730765807272556,6.47218276177345
307.8880762474864,5.4130353094824235
3.9661385123800295,5.131647510249742
8.158633958328373,4.42665647562557
5.901889114698316,4.907955139810828
11.60776721298162,6.114462735458199
14.932019996734258,10.42612395388066
4.5364950495214025,4.250014107089928
7.4784503249321554,4.86780110582458
5.380795868463678,6.622871495303986
26.31343414425715,5.144692290216685
4.957693955738789,7.414503362310857
3.8253889253705204,4.351822677900376
4.599786628263963,7.304297004612073
1188.2856920256827,4.41483811198705
5.445877544808356,2723.371754102723
8.340604632712132,5.589702391875405
22.781209042370595,8.097154308831147
7.991976042002789,25.664937751070145
12.600175194106148,8.312938116617445
7.417739060438967,13.865392145094045
5.331009987969813,4.561463211136689
5.115636996336251,5.034624615000117
713.1454944520078,9.729854442862225
5.937705841939232,11.007204726909496
144.0906725512667,9.439136125174073
25.049056510426798,31.62827486084001
8.574531191065075,932.3421771190189
4.018992564019822,7.210272768363039
5.420702191990326,4.583808478452119
9.165686085093506,6.560022037254313
4.706709003016007,4.862754645315284
262.2939016835537,6.345801796771918
3.374547589089275,9.505944713467413
4.499266377356112,5.481716493207178
16.073172609488463,7.505962597348389
11.753795127074316,4.014086210786372
5.0312725591266645,6.275147343573833
38.55783084035212,5.758382416316055
59.12163880945179,56.147852452559825
5.511320642678014,37.9807147239254
3.3673954455442754,4.913592050458647
5.300467700622357,4.301217777539026
12.226644247633455,3.769482765944745
5.8143999532030906,5.317402138389161
3.944524444374455,5.420934182056955
33.53051568760152,3.584507559632276
5.262366726143253,15.878189861065051
5.635385390608273,4.366327958890805
4.508767184568332,6.9172315992673425
4.844305877702978,3.901337885729443
6.0547768977047145,4.344441550252523
125.90995360399509,6.476806734712467
12.696553465222406,98.8918711259747
5.120530793709335,15.100223127086734
43.39986428756827,4.086120521178557
43.92338478419152,41.83217183957202
6.744248684515268,36.564495510532886
9.532862182890318,6.193870895675272
5.315251805798773,5.015193762925163
4.646897018084654,3.7101996937847175
6.427687914968965,4.432483989563062
7.09746063091003,5.709719265371216
17.387623621089368,11.104657410603197
19.53010666997742,12.182810558903375
10.026179509783907,6.588957681139779
5.517254579448163,7.91223391253551
5.206370811975211,4.038811383147964
6.369494949845231,3.986906562680606
9.191219312304392,4.48968496909092
168.04636468067397,4.815222391114617
23.73293343326458,32.262561481362475
7.985229838119588,26.793207480379564
7.522410551381703,5.427857091293339
276.52166733173965,5.583794374682396
93.1604888402757,1437.3473022988146
5.083502051827245,7.229725232788908
9.651864579162856,4.684164411476966
4.779985478763043,4.8520521127457075
12.80686805837766,4.627317909696104
4.363841685278298,6.712154950126303
5.900740313026179,3.9920376176121595
16.09501148672323,4.882071512849077
47.82368637365536,6.632741373915633
4.721118316210892,5.2720143768855
4.581124641328582,5.3290301192840746
6.531445486640054,5.5136561175756285
5.713536954506304,6.075984647810111
5.289705974193353,4.607038067142052
6.139921425710097,6.179812860980664
22.381274073089145,3.9888342739565883
5.75616903192837,11.512188497592401
9.448088218103601,4.421530743086927
3.5684780616378458,31.09439116027496
8.692671847288148,4.775256615009521
3.7021988983026226,6.6301982299170925
6.036615192477556,6.297541360508781
5.643445242579191,4.461894276129261
22.551833137011133,7.264034775178572
23.68281364309908,5.975686485246179
6.999929535084845,261.4662365199394
5.921281468969919,4.986522068810855
5.7818739354420705,4.021571434876254
4.373742621414459,4.517835095695833
6.72276853696062,4.21399092955901
5.320445016725177,5.626407354797103
7.76916020605932,8.348578570842255
4.999465525258638,4.540460789848591
7.20784500071001,3.50050302678565
5.002269217913311,3.7534573449248194
80.4334929063335,4.990780669318169
7.320004605543935,41235.160644267205
4.4666764836883415,5.8493259212023885
6.099660670829451,4.2333863314935085
4.603387322844799,4.424317805844085
5.21268911309762,4.630053094528476
8.88648593687851,5.373150839587633
6.352196503651213,9.224386038514647
4.982669210682431,5.469960747815176
44.68575283153432,11.541960476089727
22.361885710248416,117.92621222379232
5.27435533024417,16.725525341645653
1436.1634524149692,5.043828884742561
13.10684875267232,34.565331834001626
22.378798254271683,9.432690743309056
16.532338230173522,13.491991931775681
4.862466550143074,20.695411208217713
5.019798782147737,5.855220326023948
20.098394082222647,4.585043035809284
5.236223580627071,3.769991023384049
10.175804635378116,4.692088602226434
3.8644307552110297,27.79343317530192
34.696860855651686,4.2405681625017655
10.310251631725293,19.530381395986296
358.78551617438103,24.58865824726538
5.285578533774031,4.191535784967814
7.293028750790512,4.966881328346205
5.2418994432211345,5.5867978849470825
9.360307011132543,4.098788735556654
3.4211753589418787,6.516792953771328
5.129301411863733,5.119972294592646
83.46158793748909,5.195476823486433
5.617346523755074,8.383718183822879
3.910947935063334,4.906752960316632
4.3588515605377,3.865037513190934
4.797805503284679,4.8541678181002155
128.56937957726706,4.770812234106694
91.8214091600657,91.99736974181285
1151.650199624612,23.73422923588744
4.552441775715957,126.62596013068504
14.056678755313879,3.739311186156043
212.0367371679288,29.738477604968896
7.565537830783945,4.820440180878429
4.400480642191764,5.041716460021842
4.180089013751382,6.92793573693455
66.71258906776805,6.561499430997636
4.943222537991972,3.4583465721920277
15.582107703080528,3.5664809623156777
5.317682956296963,8.4776520358521
5.018024819967693,4.013754134165541
5.007920125262796,11.614632660742316
59.51576558504982,5.219913551191486
6.471624959276508,8.477803629438887
5.460558813138864,5.408415112385244
4.255475658556617,5.6435172274057726
125.37937332840447,3.8865635019458638
29.503533631273697,13.481184794033116
4.006681786866543,7.953404323398063
8.880053763779769,3.677682105145935
3.8214108361394143,10.104709807108035
5.806669067923239,4.385694599168804
35.71869765172174,4.116126133717875
59.94423920196039,43.70112260796183
5.284144643323821,11.953738253650425
4.431829358650611,3.966043480607147
104.71333990844641,3.7931660917161083
3.948493248951402,39.59663253630114
60.44827519962052,4.31559862805384
4.591351075034044,5.2619865821371175
5.922857890411554,14.209298442572567
7.367745796447299,5.046223113692816
12.977915578080385,4.75936050159758
5.827765678106922,12.711964666270273
4.997288278579472,5.43856079588433
9.255355176517059,3.834278897632874
18.714433349490598,5.169812041867029
5.878496495162995,13.782638881379835
17.09105278415814,4.671371751398741
13.420906514011973,12.569315713692596
3.001367582463053,10.729772110565442
6.5773218783816905,4.0134665799225075
101.6561801307808,9.171032814033056
4.188966270381971,111.31395809023954
4.7476883568273225,17.212960092604003
4.904864583087868,4.2134750509083965
23.6639169625472,6.230369906884716
4.2512945821637,12.90027760360376
6.2740148892042376,3.725433727248441
9.364307020172623,6.13840138350855
16.42876694494487,3.657344410912898
4.017902756465217,126.68762308199989
15.810273228707135,4.783938234885065
6.688846302064829,26.966284776530173
4.859190885848957,8.915191901849642
9.55574499513197,3.7110927853109255
