Uncivil Perplexity,Civil Perplexity
119.82041172992787,166.32600960709928
3.4661277833342594,3.314458566556989
4.571613600815188,3.33878091654585
40.581484677638386,41.72973926655038
3.7695649992390514,4.927168444653655
25.02800155430218,52.40613759091901
5.970060087967786,4.0889432864547235
5.321573460848484,6.50095879339025
7.828989393477373,8.150116617933078
4.242325697162718,3.253395765277923
3.4373515473184355,4.8561362462154865
5.023592317760166,5.14999143405501
29.097963032268805,26.288270181016248
183.02563002479042,46.22391412138918
5.423321219009291,3.590767934179928
124293.86254663371,17.725969292931104
10.551831010171806,4.854532388785093
5.0159010784403035,6.494983386569974
10.03164312467522,7.777577964747212
6.924604135475316,5.177285636285743
5.4250366820081295,68.36846564623191
18.10063425775427,4.6888919417260295
4.887682191437961,3.4757424975138576
3.6513618664377034,3.990683470178048
4.53425401894018,4.981064533938375
6.539808424826063,11.29994673262039
6.506485936147178,3.343036801102334
4.783259067854706,4.242785425761503
4.253561061219665,3.7089274428604337
3.156499478353412,2.8133975168049536
3.6469716998291877,4.012329004905716
3.787297262296932,5.823515518976624
5.9385184860338915,8.229249866265105
17.733882505881983,10.093999585464818
33.785958272829404,9.598622205094342
9.543070295216015,4.238188359832765
5.127005280771783,3.7376426307398307
5.11380721946718,4.561835164152329
6.87413192011488,7.890722138033602
4.316439851226322,15.8432337966504
5478.895401683192,33.48317492921421
20.60996051148364,6.941321207964189
6.830366784379501,8.583060276048483
9.96914182885558,4.300709677142771
5.51814781921003,4.271579607202122
4.057582367766091,8.47062511260754
5.482005988738401,5.42279498518222
14.536662247136771,2.9852086769852293
3.4810081959578003,6.409092930754436
10.512024060448569,8.86862417439276
9.749825001091482,3.407689996174691
3.0563892330865654,7.187989537206853
41.78040119433026,5.473077878820836
4.449135269779889,5.690720606516959
6.433076073814152,13.912012240960825
13.220992991745288,3.84640062650571
3.948790269976708,5.187247243815234
9.048726979467205,4.685150642465716
9.962218155624145,3.912835654417704
4.37764123239953,4.32948457324042
4.599999936417891,6.4794138538028125
6.980886482289395,12.024478379261476
8.473489324887279,4.492390746336239
5.429691143582167,3.4617127206301492
4.314098725016997,8.645773914412118
10.40928893216924,37.81624713472525
27.07412570444297,6.85614702693767
6.615941665792218,7.175484908622838
6.4348938419407276,6.5272353481887
7.541760168175722,4.912744549358067
9.20607117140795,3.1226448119243893
5.268514943716214,5.421972119904794
5.642051474442763,4.46780333090706
5.97196913665069,8.247605253404124
6.452066751167071,7.906014932937882
4.817178471866575,4.9086970695194125
5.4464326384066375,8.918506246147603
10.293657700842573,220.72431560546627
1782.7005677633983,33.679957368215014
116.93688558727902,6.342536919152904
6.433533918915653,3.7317106785869596
4.723392580503921,9.755868351239755
8.81097594620011,6.766270116435014
4.204608508356488,8.030886083184397
7.523927990551982,7.1816326226440905
6.125982917340045,4.680677410763626
4.949232109864213,7.0186605657442644
8.338795243856659,2.680247561503392
14.822654800909445,24.718511911283414
16.263708256171512,6.771559460528903
4.626220869010413,8.308985048827191
7.583723564217767,3.4169438258725746
4.4683594037312355,7.153074688878014
6.716921542340068,4.052250646146979
5.430689325082335,24.681705887672226
254.47684325650806,8.087908577844978
7.269867492520647,14.464603552876541
16.148770240664863,6.003903835178674
6.139111958221393,3.8330171028234044
4.624894729270574,9.163326297478708
6.667761191423766,11.127136707937083
8.629589222128443,12.856879305429574
17.175499572322227,3.9917511433346613
5.42807450477933,4.364638720492274
4.113681308599935,10.19416492807036
14.517301271867579,7.979625035073607
15.31265935948758,3.75147120598567
4.067674269231549,5.6802302172343815
5.107166749404352,3.2388929067511834
3.962755649516063,4.2751364051686895
4.336097952785742,5.493919914631957
6.447734067193874,60.39056832258553
46.03013775188451,6.382134682882037
5.646138907874834,3.720498536889535
5.043719454560719,5.0991366223136785
5.575741946719384,15.885660716305102
13.349100740203768,6.107350616839126
12.094071317114603,5.19578031340965
4.362355177004747,8.620621326450742
10.11117080445995,6.1465145799462535
4.871974577937304,35.47575706417893
53.26669514478198,6.218001833405718
6.741986672394875,7.013495908966962
5.771060718285452,9.346385052091263
5.981426566384794,6.216450604118527
5.268771824851171,3.8403729772936046
4.437196061629066,118.7553241788037
924.4573747697573,7.070003481947568
6.064759473791386,5.2576407161331025
6.6777712042991775,11.211079631374554
11.657286382865882,11.032918956566848
8.810265938085095,6.4840909164912786
16.880711463334798,8.594886150489296
6.837572563474872,3.3022696330403423
5.160707609759701,24.90584298956834
30.391243664562495,16.22449907494275
23.20914794178832,27.584659100850214
65.7595323115421,18.34419548110199
20.580925697862952,28.105851490011677
69.2629596619299,28.27340380579401
35.625110394641986,6.640174806696991
7.857742545391186,12.09915879495224
7.3517788729488345,10.777601188701782
10.256367587679495,6.560372389583438
14.22233374589525,5.700984345474569
5.327307545795364,3.470414020080778
4.715868613880463,4.57234011529041
9.426791399874524,166.25805446151602
91.32410635373418,4.563708985121935
7.486087251082637,5.872757177928173
3.4655472934925493,7.023760366985513
6.323746501434619,4.490138851939764
3.433143388042962,7.403164819194682
5.098754897725309,5.576944482925214
5.824958975289615,8.134025841856964
6.726300505365761,5.109196355375944
5.764493025680403,5.283372418903797
4.551531769932804,3.9587625988125366
4.996383456985422,4.877087001590567
5.3582222986359955,5.962987979994184
8.006934354237096,7.007745243602635
6.278710596851785,46.05268477204379
852.7374548167887,5.921284292457621
7.117414734728208,3.3477881540751038
4.440418037782792,14.242829346042962
29.013109618805068,47.74309621378944
140.25723190415246,33.710203618734646
47.71056375985929,35.380478103597845
19.670077225062077,4.012615999303384
7.614031680946018,5.586854495081464
5.085330684660922,3.0394633933652027
5.2277449893274115,45.440016474968104
1954.3140706458519,3.5309863408015465
4.782780686498275,4.074241293074908
4.572589762066299,4.183403061350533
4.178928123303042,40.003968913436466
20.56016047149297,1571.6973701091163
165.5371613065547,96.96793897111583
93.12526855012734,10.599546673160274
11.730765807272556,496.5267255977913
307.8880762474864,5.141460014184483
3.9661385123800295,5.228777726706732
8.158633958328373,6.960295328544966
5.901889114698316,11.898306556705348
11.60776721298162,15.13464756618426
14.932019996734258,3.873891242780873
4.5364950495214025,4.552135164299071
7.4784503249321554,4.136791322610471
5.380795868463678,22.70732000718235
26.31343414425715,4.59449985887588
4.957693955738789,4.473529824004222
3.8253889253705204,5.185229283090601
4.599786628263963,4.767634687970587
1188.2856920256827,10.5774901288998
5.445877544808356,30.61223702425129
8.340604632712132,7.909316153394241
22.781209042370595,7.443494513237423
7.991976042002789,4.284226749797696
12.600175194106148,4.638393868974009
7.417739060438967,6.317609378591735
5.331009987969813,1596.2820593362899
5.115636996336251,6.934746764620282
713.1454944520078,78.40217679393727
5.937705841939232,13.347579508892775
144.0906725512667,7.46430846413616
25.049056510426798,5.357677472694846
8.574531191065075,5.89957977911583
4.018992564019822,8.608643051430276
5.420702191990326,4.3682974803821395
9.165686085093506,289.21201474402443
4.706709003016007,3.718561311324688
262.2939016835537,5.543864295725506
3.374547589089275,29.204105577980673
4.499266377356112,47.87480628590061
16.073172609488463,5.214326140239169
11.753795127074316,24.652876540117386
5.0312725591266645,98.46406299796693
38.55783084035212,4.894859965887917
47.644542988415665,5.245635700470365
5.511320642678014,4.351938366862887
3.3673954455442754,22.976520506935074
5.300467700622357,8.068484955917743
12.28704723433283,3.510225229745672
5.8143999532030906,20.96902763406054
3.944524444374455,4.2879908739035635
33.53051568760152,4.300088860970912
5.1997601485101095,5.409144999753229
5.635385390608273,5.799373619735455
4.508767184568332,6.646663312063648
4.844305877702978,13.705309438744287
6.0547768977047145,38.59857691581363
125.90995360399509,2.580476843756051
12.696553465222406,10.268902557233421
5.120530793709335,17.001288689083328
43.39986428756827,5.062805741799397
43.92338478419152,9.790085236237028
6.744248684515268,5.2357785403112205
9.532862182890318,3.592090004842023
5.315251805798773,2.951661214605649
4.646897018084654,4.85097928140332
6.427687914968965,18.316941995042377
7.09746063091003,12.692933576643
17.387623621089368,12.017542581437707
19.53010666997742,4.271052096175653
10.071544576223841,5.5106360905508165
5.517254579448163,4.388611834035485
